id.deid,T1_Age,T1_Gender,T1_Ethnicity,T6_BFI_agreeable,T6_BFI_conscientious,T6_BFI_open,T6_BFI_extraversion,T6_BFI_neurotic,T1_SWL_1,T1_SWL_2,T1_SWL_3,T1_SWL_4,T1_SWL_5,T1_SWL_Mean,T2_SWL_1,T2_SWL_2,T2_SWL_3,T2_SWL_4,T2_SWL_5,T2_SWL_Mean,T3_SWL_1,T3_SWL_2,T3_SWL_3,T3_SWL_4,T3_SWL_5,T3_SWL_Mean,T4_SWL_1,T4_SWL_2,T4_SWL_3,T4_SWL_4,T4_SWL_5,T4_SWL_Mean,T5_SWL_1,T5_SWL_2,T5_SWL_3,T5_SWL_4,T5_SWL_5,T5_SWL_Mean,T6_SWL_1,T6_SWL_2,T6_SWL_3,T6_SWL_4,T6_SWL_5,T6_SWL_Mean,T7_SWL_1,T7_SWL_2,T7_SWL_3,T7_SWL_4,T7_SWL_5,T7_SWL_Mean,T8_SWL_1,T8_SWL_2,T8_SWL_3,T8_SWL_4,T8_SWL_5,T8_SWL_Mean,T9_SWL_1,T9_SWL_2,T9_SWL_3,T9_SWL_4,T9_SWL_5,T9_SWL_Mean,T10_SWL_1,T10_SWL_2,T10_SWL_3,T10_SWL_4,T10_SWL_5,T10_SWL_Mean,T11_SWL_1,T11_SWL_2,T11_SWL_3,T11_SWL_4,T11_SWL_5,T11_SWL_Mean,T11_LifeSatisf_Change_1,T11_LifeSatisf_Change_2,T11_LifeSatisf_Change_3,T11_LifeSatisf_Change_4,T11_LifeSatisf_Change_5
492,57,2,2,2.666666667,4,3,1,2.333333333,5,4,5,5,3,4.4,5,5,6,6,4,5.2,6,6,6,6,4,5.6,6,6,6,6,3,5.4,5,6,6,6,4,5.4,5,5,5,5,3,4.6,4,6,6,6,4,5.2,4,5,5,6,3,4.6,5,6,6,6,4,5.4,6,6,6,6,4,5.6,6,6,6,6,2,5.2,2,1,1,7,4
493,32,2,2,3,2,3.666666667,1.333333333,2.666666667,4,4,4,5,4,4.2,4,4,3,3,3,3.4,4,5,3,4,4,4,4,5,4,5,4,4.4,5,4,4,5,5,4.6,4,5,5,5,5,4.8,4,4,4,5,4,4.2,2,2,3,5,5,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,5,3,3.8,5,5,4,4,3
494,20,1,2,4,1.666666667,2.333333333,1.666666667,2.333333333,4,4,4,4,1,3.4,3,3,3,3,2,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,2,3.6,3,3,3,4,1,2.8,4,4,4,4,2,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,33,1,2,NA,NA,NA,NA,NA,4,4,4,3,4,3.8,3,3,4,3,1,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,52,2,2,NA,NA,NA,NA,NA,4,4,5,5,4,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,60,2,2,4,3.333333333,3.666666667,2.333333333,1.666666667,3,4,2,3,0,2.4,2,1,1,3,1,1.6,0,1,1,0,0,0.4,1,1,3,3,0,1.6,2,3,4,3,0,2.4,1,0,0,3,0,0.8,2,1,3,2,0,1.6,2,2,2,4,2,2.4,NA,NA,NA,NA,NA,NA,2,2,2,2,0,1.6,3,1,4,4,0,2.4,6,6,6,7,7
498,40,1,2,NA,NA,NA,NA,NA,4,5,5,5,2,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,47,2,2,NA,NA,NA,NA,NA,2,2,3,3,2,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,5,1,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,35,1,2,4,4,4,3.666666667,0,6,6,6,6,6,6,5,5,6,6,5,5.4,5,6,5,6,5,5.4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,4,3,7,7
501,69,2,2,3.666666667,3.333333333,3,2,2,4,3,5,4,3,3.8,3,3,5,5,3,3.8,4,4,5,5,4,4.4,3,2,5,4,1,3,4,4,5,5,2,4,4,4,5,5,3,4.2,5,4,5,5,1,4,4,4,5,6,3,4.4,4,5,6,6,3,4.8,3,4,5,5,2,3.8,4,4,5,6,2,4.2,3,3,4,3,5
502,62,1,2,3,2.333333333,3,1.333333333,1,4,3,4,5,5,4.2,3,3,4,5,5,4,4,4,5,5,6,4.8,3,3,5,5,6,4.4,3,3,2,4,5,3.4,4,3,5,5,6,4.6,4,4,5,5,5,4.6,4,4,5,5,5,4.6,5,4,5,6,5,5,5,3,6,6,5,5,4,3,5,5,5,4.4,4,3,1,4,5
503,73,1,1,2,2,2.666666667,0.333333333,0.666666667,1,1,1,1,3,1.4,1,1,1,1,3,1.4,1,1,2,2,3,1.8,2,2,2,1,3,2,1,1,0,1,2,1,2,3,3,1,3,2.4,2,3,1,1,1,1.6,1,2,0,0,3,1.2,0,1,1,1,3,1.2,0,1,1,1,3,1.2,0,0,0,0,1,0.2,3,3,1,3,3
504,32,1,2,NA,NA,NA,NA,NA,6,6,6,6,5,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,6,3,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,29,1,2,NA,NA,NA,NA,NA,4,5,5,2,5,4.2,5,5,6,5,2,4.6,5,5,5,2,4,4.2,4,5,5,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,2,4,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506,31,1,2,3,1,0,2.333333333,0.666666667,1,4,2,1,0,1.6,2,3,3,1,0,1.8,1,4,4,1,0,2,2,4,3,1,0,2,1,3,1,2,0,1.4,1,3,3,1,0,1.6,1,4,3,1,0,1.8,2,3,4,1,0,2,1,5,4,1,0,2.2,2,4,4,2,0,2.4,2,5,4,1,0,2.4,2,5,1,7,4
507,58,2,2,NA,NA,NA,NA,NA,5,5,5,4,2,4.2,5,5,5,4,1,4,4,4,4,5,1,3.6,4,4,3,3,0,2.8,4,4,4,1,0,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,3,3,3,4,0,2.6,2,3,1,4,5
508,51,2,2,NA,NA,NA,NA,NA,4,4,4,6,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,2,2,2.8,5,5,5,1,2,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
509,39,2,2,3.333333333,1.666666667,2.333333333,0.333333333,3,5,5,5,6,6,5.4,5,4,5,6,6,5.2,5,6,6,6,6,5.8,6,6,6,6,6,6,5,6,6,6,6,5.8,5,6,6,6,6,5.8,5,5,6,6,6,5.6,6,6,6,6,6,6,5,6,6,6,6,5.8,5,5,5,6,6,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,73,2,2,3.666666667,4,2.666666667,3.333333333,1.333333333,4,4,4,5,4,4.2,5,4,4,5,4,4.4,5,4,5,4,5,4.6,5,4,5,5,5,4.8,5,4,4,4,4,4.2,4,4,4,5,4,4.2,4,4,4,5,4,4.2,5,5,5,6,5,5.2,4,3,3,4,3,3.4,4,3,3,4,2,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,27,2,2,3.333333333,3.333333333,4,1.333333333,1.333333333,4,5,5,6,4,4.8,4,4,4,5,4,4.2,2,4,3,3,4,3.2,3,3,5,4,3,3.6,3,3,5,5,4,4,3,3,5,4,4,3.8,2,4,3,3,3,3,3,3,3,3,5,3.4,3,4,3,3,3,3.2,4,4,5,5,3,4.2,4,5,4,5,4,4.4,4,1,1,3,7
512,29,2,2,NA,NA,NA,NA,NA,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,34,1,2,1.333333333,4,2.666666667,2,1,4,4,4,4,1,3.4,4,4,4,4,1,3.4,3,3,3,3,1,2.6,4,3,4,3,0,2.8,3,3,3,3,1,2.6,3,3,3,3,1,2.6,3,3,3,3,1,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,1,2.4,1,3,0,2,7
514,57,1,2,2,3,3,1.666666667,2,4,3,3,3,2,3,2,2,2,4,4,2.8,1,1,1,4,2,1.8,0,0,0,3,4,1.4,0,1,2,3,1,1.4,2,2,2,3,5,2.8,2,2,2,2,4,2.4,0,0,1,4,4,1.8,1,1,1,3,3,1.8,0,1,1,4,4,2,1,1,1,3,4,2,0,3,1,3,6
515,38,1,4,NA,NA,NA,NA,NA,0,0,1,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516,63,2,2,2,3,2.666666667,1.333333333,2,1,1,2,2,0,1.2,1,1,1,1,0,0.8,1,1,1,1,0,0.8,0,1,1,2,0,0.8,1,1,1,1,0,0.8,1,1,2,2,0,1.2,1,1,1,2,0,1,0,0,0,1,0,0.2,0,1,2,1,0,0.8,0,2,1,2,0,1,1,1,1,2,0,1,0,2,4,3,4
517,42,1,1,NA,NA,NA,NA,NA,1,1,1,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2,2,1,1.2,1,2,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518,36,1,2,0.666666667,2.333333333,1.333333333,1,2.333333333,5,5,5,5,1,4.2,4,4,4,5,1,3.6,5,5,4,3,0,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,4,0,3.4,5,4,4,5,0,3.6,NA,NA,NA,NA,NA,NA,4,5,4,5,0,3.6,4,5,3,5,0,3.4,4,5,4,5,0,3.6,3,2,1,7,4
519,33,2,2,NA,NA,NA,NA,NA,4,4,5,5,5,4.6,4,4,4,4,5,4.2,5,5,5,5,6,5.2,4,5,5,5,5,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,23,1,2,NA,NA,NA,NA,NA,1,1,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
521,62,1,5,3.333333333,4,2.333333333,3,0.333333333,4,4,4,4,0,3.2,4,4,4,4,0,3.2,4,4,4,4,1,3.4,5,5,5,5,1,4.2,5,5,5,5,0,4,4,4,4,4,1,3.4,4,4,4,4,1,3.4,4,4,4,4,1,3.4,4,4,4,4,1,3.4,4,4,4,4,1,3.4,4,4,4,4,1,3.4,2,3,3,2,7
522,21,2,2,NA,NA,NA,NA,NA,2,2,3,3,5,3,3,2,3,3,3,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5,4,5,3.8,3,3,4,4,3,3.4,3,3,4,4,3,3.4,3,3,4,4,3,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523,47,2,2,NA,NA,NA,NA,NA,4,3,5,6,6,4.8,3,3,5,6,5,4.4,3,3,5,6,5,4.4,3,3,5,5,5,4.2,3,3,5,6,5,4.4,NA,NA,NA,NA,NA,NA,2,2,4,6,5,3.8,NA,NA,NA,NA,NA,NA,2,2,4,6,4,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,43,1,2,NA,NA,NA,NA,NA,4,4,2,5,0,3,1,5,3,2,1,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
525,48,1,2,2.666666667,2,3.333333333,1.333333333,2.333333333,0,1,1,3,3,1.6,1,0,2,2,3,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,2,1,1.2,0,0,0,1,1,0.4,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,31,1,2,NA,NA,NA,NA,NA,4,5,5,2,4,4,4,2,4,5,2,3.4,1,0,0,0,2,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,2,1,0,0.8,0,0,0,0,0,0,4,2,3,2,0,2.2,0,1,3,2,1,1.4,5,3,4,5,5
527,40,2,2,NA,NA,NA,NA,NA,2,2,1,3,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,3,0,1.6,1,2,1,3,0,1.4,1,2,1,3,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
528,42,2,2,NA,NA,NA,NA,NA,0,1,1,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
529,38,1,2,2.333333333,4,3.666666667,1,2,6,6,5,6,0,4.6,5,5,5,6,0,4.2,6,5,6,5,0,4.4,5,5,5,5,0,4,5,6,5,5,0,4.2,5,5,6,5,0,4.2,5,5,5,5,0,4,4,4,4,4,0,3.2,4,5,5,3,5,4.4,5,6,6,5,0,4.4,6,5,5,6,0,4.4,3,3,5,6,5
530,31,1,2,NA,NA,NA,NA,NA,3,3,3,3,1,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,3,1,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
531,44,2,2,3,3,2,0,2,3,3,3,3,2,2.8,4,4,4,4,2,3.6,3,3,3,4,1,2.8,4,4,4,5,3,4,3,3,3,4,1,2.8,4,4,4,4,2,3.6,4,3,3,4,1,3,4,4,4,4,2,3.6,5,5,5,5,1,4.2,5,4,5,4,1,3.8,4,3,4,4,3,3.6,5,3,4,2,4
532,48,2,2,3.333333333,1.666666667,3.666666667,1,1,5,6,6,6,1,4.8,4,6,6,5,2,4.6,5,6,6,5,2,4.8,5,6,5,5,1,4.4,5,6,5,6,1,4.6,5,6,6,5,2,4.8,5,6,6,5,2,4.8,3,6,4,5,1,3.8,3,6,4,5,1,3.8,3,6,4,5,0,3.6,3,6,6,6,2,4.6,3,5,4,7,6
533,33,1,2,3.666666667,3.666666667,3.333333333,2,1,5,6,6,5,5,5.4,5,5,6,5,5,5.2,5,5,6,6,5,5.4,5,6,6,5,5,5.4,5,5,6,5,5,5.2,6,6,6,6,5,5.8,NA,NA,NA,NA,NA,NA,5,5,6,5,5,5.2,6,6,6,6,6,6,6,6,6,6,5,5.8,5,5,6,5,5,5.2,5,4,3,6,5
534,39,1,2,NA,NA,NA,NA,NA,3,4,3,3,1,2.8,4,4,4,4,5,4.2,2,4,4,4,0,2.8,NA,NA,NA,NA,NA,NA,3,3,3,4,1,2.8,NA,NA,NA,NA,NA,NA,3,3,4,4,1,3,3,3,3,4,0,2.6,3,4,4,4,1,3.2,3,3,3,3,1,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535,42,1,2,NA,NA,NA,NA,NA,3,2,4,3,2,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,3,0,2,3,2,3,4,0,2.4,3,3,5,5,1,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536,81,2,2,3.333333333,2.666666667,1.666666667,1.333333333,0,5,5,6,6,2,4.8,2,3,4,6,4,3.8,4,3,5,6,2,4,2,3,5,6,3,3.8,1,3,3,6,2,3,4,4,5,6,3,4.4,0,1,3,6,3,2.6,2,3,5,6,3,3.8,5,4,6,6,4,5,2,3,5,6,4,4,3,3,5,6,4,4.2,4,5,1,3,6
537,29,2,2,NA,NA,NA,NA,NA,2,1,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,3,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
538,61,2,2,NA,NA,NA,NA,NA,2,0,6,6,0,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
539,46,2,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,0,3,2,2,1,1.6,2,3,3,2,2,2.4,0,3,2,2,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
540,34,1,2,NA,NA,NA,NA,NA,0,0,0,0,3,0.6,0,0,1,0,3,0.8,1,1,1,1,3,1.4,0,0,0,0,2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,50,1,2,3,3.666666667,1,1.333333333,2,4,3,5,4,1,3.4,4,4,5,5,1,3.8,4,3,4,4,1,3.2,3,3,4,5,1,3.2,3,3,4,4,1,3,4,3,5,5,1,3.6,4,3,5,5,1,3.6,4,4,5,5,1,3.8,4,4,5,5,1,3.8,4,4,5,5,1,3.8,4,4,5,5,1,3.8,2,5,1,5,6
542,54,2,2,NA,NA,NA,NA,NA,4,4,4,3,3,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543,26,1,4,NA,NA,NA,NA,NA,5,4,4,4,4,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
544,38,2,2,0.666666667,3,3.333333333,1,3.666666667,3,5,3,4,1,3.2,2,6,2,2,0,2.4,2,6,3,4,0,3,NA,NA,NA,NA,NA,NA,2,6,3,2,0,2.6,3,6,3,3,0,3,3,6,3,3,0,3,2,5,4,3,0,2.8,2,5,3,4,0,2.8,2,4,3,3,0,2.4,2,5,3,2,0,2.4,6,1,3,7,3
545,27,1,4,2.666666667,2,2.666666667,1.333333333,0,5,6,6,4,3,4.8,4,6,5,4,3,4.4,4,3,6,3,4,4,5,6,6,5,5,5.4,5,6,6,4,4,5,5,6,5,6,3,5,5,6,5,5,4,5,5,6,6,5,3,5,6,5,6,4,5,5.2,5,6,6,4,5,5.2,4,3,5,4,2,3.6,4,1,1,6,6
546,56,1,1,3.333333333,2.333333333,3.333333333,2.333333333,1.333333333,2,1,2,1,1,1.4,2,2,4,2,2,2.4,0,0,3,1,2,1.2,1,0,2,1,1,1,1,2,1,1,1,1.2,1,2,3,1,1,1.6,1,0,3,1,1,1.2,2,1,3,1,1,1.6,2,1,4,2,1,2,1,2,3,1,1,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
547,56,2,2,NA,NA,NA,NA,NA,4,4,4,5,4,4.2,5,5,5,5,3,4.6,3,4,3,5,4,3.8,1,3,3,3,4,2.8,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,3,3,3,5,4,3.6,3,3,3,4,4,3.4,NA,NA,NA,NA,NA,NA,4,4,4,5,4,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,35,1,2,2.666666667,3.333333333,2.666666667,2.333333333,1,4,4,5,5,5,4.6,3,3,4,5,4,3.8,5,5,5,6,5,5.2,5,5,5,6,5,5.2,4,4,4,5,4,4.2,4,5,5,5,5,4.8,4,4,5,5,5,4.6,4,4,5,5,5,4.6,4,4,5,5,4,4.4,4,5,5,6,5,5,5,5,5,6,5,5.2,1,5,3,6,6
549,29,1,2,2,2.333333333,0.333333333,1,3.333333333,0,2,1,1,0,0.8,0,0,1,1,0,0.4,0,1,1,2,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,2,0,0.8,0,3,3,3,0,1.8,0,0,2,2,0,0.8,0,1,2,2,0,1,0,0,2,2,0,0.8,0,1,2,2,0,1,4,5,1,3,3
550,35,1,2,NA,NA,NA,NA,NA,2,2,3,1,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,32,2,2,NA,NA,NA,NA,NA,4,4,4,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,6,6,4,5.2,4,5,5,5,3,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,42,2,2,2.333333333,3.666666667,2.666666667,0.333333333,1,5,5,6,5,5,5.2,4,4,5,5,5,4.6,5,5,6,5,5,5.2,5,5,5,5,5,5,5,5,6,5,5,5.2,5,5,5,5,5,5,4,5,5,5,5,4.8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,3,7,4
553,37,2,1,NA,NA,NA,NA,NA,4,2,0,4,4,2.8,5,5,6,3,4,4.6,1,1,1,1,1,1,2,3,3,2,3,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,4,4,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,48,2,1,NA,NA,NA,NA,NA,5,4,5,3,4,4.2,4,5,4,4,3,4,3,4,4,3,4,3.6,3,3,3,3,4,3.2,4,4,4,3,4,3.8,NA,NA,NA,NA,NA,NA,4,5,5,4,5,4.6,NA,NA,NA,NA,NA,NA,4,5,4,4,3,4,4,5,4,3,4,4,4,5,4,4,3,4,4,2,1,6,5
